"Step","retrogan_full_150epochs_nocycleid - simlex","retrogan_full_150epochs_nocycleid - simlex__MIN","retrogan_full_150epochs_nocycleid - simlex__MAX","retrogan_ook_150epochs_nocycleid - simlex","retrogan_ook_150epochs_nocycleid - simlex__MIN","retrogan_ook_150epochs_nocycleid - simlex__MAX","retrogan_full_150epochs_nocyclemae - simlex","retrogan_full_150epochs_nocyclemae - simlex__MIN","retrogan_full_150epochs_nocyclemae - simlex__MAX","retrogan_ook_150epochs_nocyclemae - simlex","retrogan_ook_150epochs_nocyclemae - simlex__MIN","retrogan_ook_150epochs_nocyclemae - simlex__MAX","retrogan_full_150epochs_noonewaymm - simlex","retrogan_full_150epochs_noonewaymm - simlex__MIN","retrogan_full_150epochs_noonewaymm - simlex__MAX","retrogan_ook_150epochs_alllosses - simlex","retrogan_ook_150epochs_alllosses - simlex__MIN","retrogan_ook_150epochs_alllosses - simlex__MAX","retrogan_ook_150epochs_nocycledis - simlex","retrogan_ook_150epochs_nocycledis - simlex__MIN","retrogan_ook_150epochs_nocycledis - simlex__MAX","retrogan_full_150epochs_nocyclemm - simlex","retrogan_full_150epochs_nocyclemm - simlex__MIN","retrogan_full_150epochs_nocyclemm - simlex__MAX","retrogan_full_150epochs_nocycledis - simlex","retrogan_full_150epochs_nocycledis - simlex__MIN","retrogan_full_150epochs_nocycledis - simlex__MAX","retrogan_ook_150epochs_noonewaymm - simlex","retrogan_ook_150epochs_noonewaymm - simlex__MIN","retrogan_ook_150epochs_noonewaymm - simlex__MAX","retrogan_ook_150epochs_nocyclemm - simlex","retrogan_ook_150epochs_nocyclemm - simlex__MIN","retrogan_ook_150epochs_nocyclemm - simlex__MAX","retrogan_full_150epochs_alllosses - simlex","retrogan_full_150epochs_alllosses - simlex__MIN","retrogan_full_150epochs_alllosses - simlex__MAX"
"176202","0.7663196412035665","0.7663196412035665","0.7663196412035665","0.5856413462738566","0.5856413462738566","0.5856413462738566","0.7632795875111661","0.7632795875111661","0.7632795875111661","0.5878609222446789","0.5878609222446789","0.5878609222446789","0.45819647088738996","0.45819647088738996","0.45819647088738996","0.5849863013283171","0.5849863013283171","0.5849863013283171","0.5886757007833507","0.5886757007833507","0.5886757007833507","0.7719030470445654","0.7719030470445654","0.7719030470445654","0.763204192196014","0.763204192196014","0.763204192196014","0.4752597883996979","0.4752597883996979","0.4752597883996979","0.5953510026659591","0.5953510026659591","0.5953510026659591","0.7645381741210292","0.7645381741210292","0.7645381741210292"
"178461","0.7681894907572344","0.7681894907572344","0.7681894907572344","0.5881721385547407","0.5881721385547407","0.5881721385547407","0.762870618478881","0.762870618478881","0.762870618478881","0.5897787303924117","0.5897787303924117","0.5897787303924117","0.45525382086482785","0.45525382086482785","0.45525382086482785","0.5846293711921143","0.5846293711921143","0.5846293711921143","0.5895418502040579","0.5895418502040579","0.5895418502040579","0.7751951947947884","0.7751951947947884","0.7751951947947884","0.7633326555099695","0.7633326555099695","0.7633326555099695","0.4788068226268233","0.4788068226268233","0.4788068226268233","0.5969747702882282","0.5969747702882282","0.5969747702882282","0.7654319310740719","0.7654319310740719","0.7654319310740719"
"180720","0.7604272698385746","0.7604272698385746","0.7604272698385746","0.592307626957757","0.592307626957757","0.592307626957757","0.7638348937467746","0.7638348937467746","0.7638348937467746","0.5898199546827048","0.5898199546827048","0.5898199546827048","0.45209059982569205","0.45209059982569205","0.45209059982569205","0.5850607638310611","0.5850607638310611","0.5850607638310611","0.590784320222767","0.590784320222767","0.590784320222767","0.7723574109413293","0.7723574109413293","0.7723574109413293","0.7667933835258406","0.7667933835258406","0.7667933835258406","0.47743879003984063","0.47743879003984063","0.47743879003984063","0.5988765160081081","0.5988765160081081","0.5988765160081081","0.7645690231300865","0.7645690231300865","0.7645690231300865"
"182979","0.7648948815858829","0.7648948815858829","0.7648948815858829","0.5894808081637014","0.5894808081637014","0.5894808081637014","0.7601683331503778","0.7601683331503778","0.7601683331503778","0.5908549371311317","0.5908549371311317","0.5908549371311317","0.4632161811992519","0.4632161811992519","0.4632161811992519","0.5849116161542242","0.5849116161542242","0.5849116161542242","0.5894962808133866","0.5894962808133866","0.5894962808133866","0.7739895136938254","0.7739895136938254","0.7739895136938254","0.7613091807799062","0.7613091807799062","0.7613091807799062","0.47402791633357366","0.47402791633357366","0.47402791633357366","0.5946334051257766","0.5946334051257766","0.5946334051257766","0.7603658426369656","0.7603658426369656","0.7603658426369656"
"185238","0.7668617556662813","0.7668617556662813","0.7668617556662813","0.5902254572637186","0.5902254572637186","0.5902254572637186","0.765179575932832","0.765179575932832","0.765179575932832","0.5889451752426867","0.5889451752426867","0.5889451752426867","0.46209797382958956","0.46209797382958956","0.46209797382958956","0.5853342885016914","0.5853342885016914","0.5853342885016914","0.5878527556224997","0.5878527556224997","0.5878527556224997","0.7711231737443898","0.7711231737443898","0.7711231737443898","0.7654715823254319","0.7654715823254319","0.7654715823254319","0.47045765808655915","0.47045765808655915","0.47045765808655915","0.5970357160382717","0.5970357160382717","0.5970357160382717","0.7628696856664728","0.7628696856664728","0.7628696856664728"
"187497","0.7656419379437274","0.7656419379437274","0.7656419379437274","0.5890958816189668","0.5890958816189668","0.5890958816189668","0.7635583780582939","0.7635583780582939","0.7635583780582939","0.5844959188363117","0.5844959188363117","0.5844959188363117","0.463359009824292","0.463359009824292","0.463359009824292","0.5855021646444248","0.5855021646444248","0.5855021646444248","0.5902684930155268","0.5902684930155268","0.5902684930155268","0.7715472416139264","0.7715472416139264","0.7715472416139264","0.7669559095380528","0.7669559095380528","0.7669559095380528","0.4612780497773119","0.4612780497773119","0.4612780497773119","0.5991849639716685","0.5991849639716685","0.5991849639716685","0.764745192276035","0.764745192276035","0.764745192276035"
"189756","0.767963575628284","0.767963575628284","0.767963575628284","0.59328396860551","0.59328396860551","0.59328396860551","0.7676616392971465","0.7676616392971465","0.7676616392971465","0.5866776647503776","0.5866776647503776","0.5866776647503776","0.46136737709713954","0.46136737709713954","0.46136737709713954","0.5829895291057032","0.5829895291057032","0.5829895291057032","0.5916693425448404","0.5916693425448404","0.5916693425448404","0.7733245267734592","0.7733245267734592","0.7733245267734592","0.7672028423363652","0.7672028423363652","0.7672028423363652","0.4641150031268204","0.4641150031268204","0.4641150031268204","0.5959855558292434","0.5959855558292434","0.5959855558292434","0.7673804595466253","0.7673804595466253","0.7673804595466253"
"192015","0.7670774640220438","0.7670774640220438","0.7670774640220438","0.5908694649321197","0.5908694649321197","0.5908694649321197","0.7629274598543287","0.7629274598543287","0.7629274598543287","0.5821723072003367","0.5821723072003367","0.5821723072003367","0.46923701587819944","0.46923701587819944","0.46923701587819944","0.5827782260317648","0.5827782260317648","0.5827782260317648","0.5881936534215725","0.5881936534215725","0.5881936534215725","0.7719929641425607","0.7719929641425607","0.7719929641425607","0.7665056319614506","0.7665056319614506","0.7665056319614506","0.47458027969648836","0.47458027969648836","0.47458027969648836","0.5956149464504368","0.5956149464504368","0.5956149464504368","0.7652712924560534","0.7652712924560534","0.7652712924560534"
"194274","0.7663410958889526","0.7663410958889526","0.7663410958889526","0.590712439504043","0.590712439504043","0.590712439504043","0.7665972695464275","0.7665972695464275","0.7665972695464275","0.5875140664824835","0.5875140664824835","0.5875140664824835","0.46353023807355004","0.46353023807355004","0.46353023807355004","0.5863491462746818","0.5863491462746818","0.5863491462746818","0.5872820429367962","0.5872820429367962","0.5872820429367962","0.7767457877972511","0.7767457877972511","0.7767457877972511","0.7666471004858183","0.7666471004858183","0.7666471004858183","0.467614885191253","0.467614885191253","0.467614885191253","0.5956758500734681","0.5956758500734681","0.5956758500734681","0.7647787013049914","0.7647787013049914","0.7647787013049914"
"196533","0.7689385331027865","0.7689385331027865","0.7689385331027865","0.5928126215047742","0.5928126215047742","0.5928126215047742","0.7666866457137768","0.7666866457137768","0.7666866457137768","0.5846103899641459","0.5846103899641459","0.5846103899641459","0.4646566180835361","0.4646566180835361","0.4646566180835361","0.5886895244614242","0.5886895244614242","0.5886895244614242","0.58808320241431","0.58808320241431","0.58808320241431","0.7753055374754486","0.7753055374754486","0.7753055374754486","0.7675944647674748","0.7675944647674748","0.7675944647674748","0.4716186845548251","0.4716186845548251","0.4716186845548251","0.5943830503117342","0.5943830503117342","0.5943830503117342","0.7656372016639522","0.7656372016639522","0.7656372016639522"
"198792","0.7709026809636954","0.7709026809636954","0.7709026809636954","0.5915931648708944","0.5915931648708944","0.5915931648708944","0.764992219056131","0.764992219056131","0.764992219056131","0.5867250456025641","0.5867250456025641","0.5867250456025641","0.4628038961693096","0.4628038961693096","0.4628038961693096","0.5872892586921337","0.5872892586921337","0.5872892586921337","0.588399227221882","0.588399227221882","0.588399227221882","0.7737212428634033","0.7737212428634033","0.7737212428634033","0.7683973093254678","0.7683973093254678","0.7683973093254678","0.47213153879864855","0.47213153879864855","0.47213153879864855","0.5895565886401057","0.5895565886401057","0.5895565886401057","0.7680174079314478","0.7680174079314478","0.7680174079314478"
"201051","0.7681935710592517","0.7681935710592517","0.7681935710592517","0.588929919246206","0.588929919246206","0.588929919246206","0.7654163959397403","0.7654163959397403","0.7654163959397403","0.5849654243848097","0.5849654243848097","0.5849654243848097","0.46246015178785604","0.46246015178785604","0.46246015178785604","0.5869738284380183","0.5869738284380183","0.5869738284380183","0.587943816167963","0.587943816167963","0.587943816167963","0.7763578341257986","0.7763578341257986","0.7763578341257986","0.7669509566050731","0.7669509566050731","0.7669509566050731","0.4631439875370103","0.4631439875370103","0.4631439875370103","0.5905898438810415","0.5905898438810415","0.5905898438810415","0.7655752027386094","0.7655752027386094","0.7655752027386094"
"203310","0.7696506902402792","0.7696506902402792","0.7696506902402792","0.5860799245774179","0.5860799245774179","0.5860799245774179","0.7635342031715628","0.7635342031715628","0.7635342031715628","0.5867612688147207","0.5867612688147207","0.5867612688147207","0.47153952188117326","0.47153952188117326","0.47153952188117326","0.5857342844804252","0.5857342844804252","0.5857342844804252","0.5897589126423483","0.5897589126423483","0.5897589126423483","0.7751427948100319","0.7751427948100319","0.7751427948100319","0.7673649628243617","0.7673649628243617","0.7673649628243617","0.46313408768919545","0.46313408768919545","0.46313408768919545","0.5904923078120227","0.5904923078120227","0.5904923078120227","0.767311732335655","0.767311732335655","0.767311732335655"
"205569","0.7682530363457314","0.7682530363457314","0.7682530363457314","0.5863668895292595","0.5863668895292595","0.5863668895292595","0.7662449620476182","0.7662449620476182","0.7662449620476182","0.5838420053019511","0.5838420053019511","0.5838420053019511","0.46137635015069084","0.46137635015069084","0.46137635015069084","0.5881378712395686","0.5881378712395686","0.5881378712395686","0.5885714243924154","0.5885714243924154","0.5885714243924154","0.7727914455457415","0.7727914455457415","0.7727914455457415","0.7719729658481601","0.7719729658481601","0.7719729658481601","0.4613523858990198","0.4613523858990198","0.4613523858990198","0.5901505975634331","0.5901505975634331","0.5901505975634331","0.76563639523258","0.76563639523258","0.76563639523258"
"207828","0.7685342221143973","0.7685342221143973","0.7685342221143973","0.5905152489791171","0.5905152489791171","0.5905152489791171","0.7628632582880739","0.7628632582880739","0.7628632582880739","0.5835541935561156","0.5835541935561156","0.5835541935561156","0.4592857008909558","0.4592857008909558","0.4592857008909558","0.5872767590058653","0.5872767590058653","0.5872767590058653","0.5875926092872447","0.5875926092872447","0.5875926092872447","0.7746435957362339","0.7746435957362339","0.7746435957362339","0.7692115545638469","0.7692115545638469","0.7692115545638469","0.469155283456817","0.469155283456817","0.469155283456817","0.5886087248524499","0.5886087248524499","0.5886087248524499","0.76370906638014","0.76370906638014","0.76370906638014"
"210087","0.7707063991785995","0.7707063991785995","0.7707063991785995","0.5919998108993763","0.5919998108993763","0.5919998108993763","0.7661142419294495","0.7661142419294495","0.7661142419294495","0.5891811527093553","0.5891811527093553","0.5891811527093553","0.4583306574568298","0.4583306574568298","0.4583306574568298","0.5873424229812503","0.5873424229812503","0.5873424229812503","0.5881360898687764","0.5881360898687764","0.5881360898687764","0.773534457710436","0.773534457710436","0.773534457710436","0.7707656237392964","0.7707656237392964","0.7707656237392964","0.46808205569965844","0.46808205569965844","0.46808205569965844","0.5826095855846712","0.5826095855846712","0.5826095855846712","0.7691209129739296","0.7691209129739296","0.7691209129739296"
"212346","0.768682268470778","0.768682268470778","0.768682268470778","0.5876821111332649","0.5876821111332649","0.5876821111332649","0.7661862008840531","0.7661862008840531","0.7661862008840531","0.5854823408762169","0.5854823408762169","0.5854823408762169","0.4572478802801098","0.4572478802801098","0.4572478802801098","0.5829507662365387","0.5829507662365387","0.5829507662365387","0.5876467364794923","0.5876467364794923","0.5876467364794923","0.7699862619814091","0.7699862619814091","0.7699862619814091","0.7729969952734727","0.7729969952734727","0.7729969952734727","0.4635338008151345","0.4635338008151345","0.4635338008151345","0.5929030441269134","0.5929030441269134","0.5929030441269134","0.7671262952470711","0.7671262952470711","0.7671262952470711"
"214605","0.7715579365442947","0.7715579365442947","0.7715579365442947","0.5865210605924206","0.5865210605924206","0.5865210605924206","0.7663965952181617","0.7663965952181617","0.7663965952181617","0.582186606311831","0.582186606311831","0.582186606311831","0.4636794338955434","0.4636794338955434","0.4636794338955434","0.5830461297553684","0.5830461297553684","0.5830461297553684","0.5824389892405929","0.5824389892405929","0.5824389892405929","0.772176162481365","0.772176162481365","0.772176162481365","0.7722592850941428","0.7722592850941428","0.7722592850941428","0.4642052752953454","0.4642052752953454","0.4642052752953454","0.5919488251785933","0.5919488251785933","0.5919488251785933","0.7681658755579484","0.7681658755579484","0.7681658755579484"
"216864","0.7689616849049409","0.7689616849049409","0.7689616849049409","0.5873376626288968","0.5873376626288968","0.5873376626288968","0.76695016220999","0.76695016220999","0.76695016220999","0.586075976674581","0.586075976674581","0.586075976674581","0.46706503741276795","0.46706503741276795","0.46706503741276795","0.5832027880766265","0.5832027880766265","0.5832027880766265","0.5910589341775642","0.5910589341775642","0.5910589341775642","0.7730861841759752","0.7730861841759752","0.7730861841759752","0.7668608469264514","0.7668608469264514","0.7668608469264514","0.4658322445705247","0.4658322445705247","0.4658322445705247","0.5887341911304104","0.5887341911304104","0.5887341911304104","0.7670601979652774","0.7670601979652774","0.7670601979652774"
"219123","0.7695004171704082","0.7695004171704082","0.7695004171704082","0.5859333406301671","0.5859333406301671","0.5859333406301671","0.765949392913434","0.765949392913434","0.765949392913434","0.5890604467837484","0.5890604467837484","0.5890604467837484","0.46668986628037856","0.46668986628037856","0.46668986628037856","0.583701240900498","0.583701240900498","0.583701240900498","0.5889072007504605","0.5889072007504605","0.5889072007504605","0.7736850316875357","0.7736850316875357","0.7736850316875357","0.7675878809173171","0.7675878809173171","0.7675878809173171","0.46548612904011116","0.46548612904011116","0.46548612904011116","0.5853399997208868","0.5853399997208868","0.5853399997208868","0.7682750025734058","0.7682750025734058","0.7682750025734058"
"221382","0.7689567139175274","0.7689567139175274","0.7689567139175274","0.5894622120969852","0.5894622120969852","0.5894622120969852","0.7630757890635044","0.7630757890635044","0.7630757890635044","0.587960335974803","0.587960335974803","0.587960335974803","0.4616537866152908","0.4616537866152908","0.4616537866152908","0.5875006219475178","0.5875006219475178","0.5875006219475178","0.5898777950701509","0.5898777950701509","0.5898777950701509","0.7715723824129361","0.7715723824129361","0.7715723824129361","0.765881430006824","0.765881430006824","0.765881430006824","0.46358740442880453","0.46358740442880453","0.46358740442880453","0.5858136938980043","0.5858136938980043","0.5858136938980043","0.7716101680210032","0.7716101680210032","0.7716101680210032"
"223641","0.7691606628188034","0.7691606628188034","0.7691606628188034","0.5907177595438413","0.5907177595438413","0.5907177595438413","0.768319861823018","0.768319861823018","0.768319861823018","0.5882015251546678","0.5882015251546678","0.5882015251546678","0.4608245524933657","0.4608245524933657","0.4608245524933657","0.5880630837570182","0.5880630837570182","0.5880630837570182","0.5882604126992689","0.5882604126992689","0.5882604126992689","0.7743067902754676","0.7743067902754676","0.7743067902754676","0.7700476530741506","0.7700476530741506","0.7700476530741506","0.4683619535853867","0.4683619535853867","0.4683619535853867","0.5894104319811194","0.5894104319811194","0.5894104319811194","0.7690647817395407","0.7690647817395407","0.7690647817395407"
"225900","0.7688200899995372","0.7688200899995372","0.7688200899995372","0.5877496587878998","0.5877496587878998","0.5877496587878998","0.7675628995992141","0.7675628995992141","0.7675628995992141","0.588231790403702","0.588231790403702","0.588231790403702","0.4594227220064874","0.4594227220064874","0.4594227220064874","0.5825088014703667","0.5825088014703667","0.5825088014703667","0.589452223750676","0.589452223750676","0.589452223750676","0.77283482433179","0.77283482433179","0.77283482433179","0.7714228352168803","0.7714228352168803","0.7714228352168803","0.46450996191855054","0.46450996191855054","0.46450996191855054","0.5898577125217265","0.5898577125217265","0.5898577125217265","0.7705119649638861","0.7705119649638861","0.7705119649638861"
"228159","0.7682907701121747","0.7682907701121747","0.7682907701121747","0.5884368045165665","0.5884368045165665","0.5884368045165665","0.768464532000296","0.768464532000296","0.768464532000296","0.5865608826550291","0.5865608826550291","0.5865608826550291","0.4675706157198084","0.4675706157198084","0.4675706157198084","0.5854416642370794","0.5854416642370794","0.5854416642370794","0.5871548554694893","0.5871548554694893","0.5871548554694893","0.7742239565336292","0.7742239565336292","0.7742239565336292","0.7712684878631365","0.7712684878631365","0.7712684878631365","0.46449388143626397","0.46449388143626397","0.46449388143626397","0.5890381916851347","0.5890381916851347","0.5890381916851347","0.7674445226955552","0.7674445226955552","0.7674445226955552"
"230418","0.7682792273108927","0.7682792273108927","0.7682792273108927","0.5877045648306493","0.5877045648306493","0.5877045648306493","0.7659177555274383","0.7659177555274383","0.7659177555274383","0.5882461858055094","0.5882461858055094","0.5882461858055094","0.4644822965079699","0.4644822965079699","0.4644822965079699","0.580571679343933","0.580571679343933","0.580571679343933","0.5861277447541577","0.5861277447541577","0.5861277447541577","0.7760050204004805","0.7760050204004805","0.7760050204004805","0.7709377848009624","0.7709377848009624","0.7709377848009624","0.46585912160416687","0.46585912160416687","0.46585912160416687","0.5858344805693432","0.5858344805693432","0.5858344805693432","0.7692874711430026","0.7692874711430026","0.7692874711430026"
"232677","0.7666867058952225","0.7666867058952225","0.7666867058952225","0.589895500451471","0.589895500451471","0.589895500451471","0.7634856668356191","0.7634856668356191","0.7634856668356191","0.5891113440050111","0.5891113440050111","0.5891113440050111","0.46211428300136986","0.46211428300136986","0.46211428300136986","0.5868057790119481","0.5868057790119481","0.5868057790119481","0.5892984824558595","0.5892984824558595","0.5892984824558595","0.7731636677872925","0.7731636677872925","0.7731636677872925","0.7719917304229241","0.7719917304229241","0.7719917304229241","0.46495837387033645","0.46495837387033645","0.46495837387033645","0.5867409395223689","0.5867409395223689","0.5867409395223689","0.7684735592171485","0.7684735592171485","0.7684735592171485"
"234936","0.7692348725594754","0.7692348725594754","0.7692348725594754","0.587393787845141","0.587393787845141","0.587393787845141","0.7681813301531997","0.7681813301531997","0.7681813301531997","0.5854344605180312","0.5854344605180312","0.5854344605180312","0.4577077674577191","0.4577077674577191","0.4577077674577191","0.5840510936986885","0.5840510936986885","0.5840510936986885","0.585204067889522","0.585204067889522","0.585204067889522","0.7740460842527678","0.7740460842527678","0.7740460842527678","0.771190492709531","0.771190492709531","0.771190492709531","0.46947224107679697","0.46947224107679697","0.46947224107679697","0.5869769651341942","0.5869769651341942","0.5869769651341942","0.7699737502588515","0.7699737502588515","0.7699737502588515"
"237195","0.7715106640187105","0.7715106640187105","0.7715106640187105","0.5888344955459306","0.5888344955459306","0.5888344955459306","0.7663154886838144","0.7663154886838144","0.7663154886838144","0.5822041431851032","0.5822041431851032","0.5822041431851032","0.4587241598575745","0.4587241598575745","0.4587241598575745","0.580977248124537","0.580977248124537","0.580977248124537","0.5814056978907897","0.5814056978907897","0.5814056978907897","0.7725921005250603","0.7725921005250603","0.7725921005250603","0.7709688865720916","0.7709688865720916","0.7709688865720916","0.46914375269182407","0.46914375269182407","0.46914375269182407","0.5817046552403659","0.5817046552403659","0.5817046552403659","0.7720677155162438","0.7720677155162438","0.7720677155162438"
"239454","0.7705135236633291","0.7705135236633291","0.7705135236633291","0.5926460994445688","0.5926460994445688","0.5926460994445688","0.7695830763860542","0.7695830763860542","0.7695830763860542","0.5830474477290288","0.5830474477290288","0.5830474477290288","0.467870235065287","0.467870235065287","0.467870235065287","0.5801617774992397","0.5801617774992397","0.5801617774992397","0.5833545536463506","0.5833545536463506","0.5833545536463506","0.7699509836179496","0.7699509836179496","0.7699509836179496","0.7718411925546921","0.7718411925546921","0.7718411925546921","0.4699436182682557","0.4699436182682557","0.4699436182682557","0.5855958370646308","0.5855958370646308","0.5855958370646308","0.7695279441636637","0.7695279441636637","0.7695279441636637"
"241713","0.7711492323103706","0.7711492323103706","0.7711492323103706","0.587253480822675","0.587253480822675","0.587253480822675","0.7652958284314584","0.7652958284314584","0.7652958284314584","0.5788523134951961","0.5788523134951961","0.5788523134951961","0.4696756904720738","0.4696756904720738","0.4696756904720738","0.5775298984440413","0.5775298984440413","0.5775298984440413","0.5845887246436998","0.5845887246436998","0.5845887246436998","0.7704765361468123","0.7704765361468123","0.7704765361468123","0.7733914726136373","0.7733914726136373","0.7733914726136373","0.4777493323177108","0.4777493323177108","0.4777493323177108","0.5815918691930109","0.5815918691930109","0.5815918691930109","0.7709658774998074","0.7709658774998074","0.7709658774998074"
"243972","0.772491615565203","0.772491615565203","0.772491615565203","0.5882731350568864","0.5882731350568864","0.5882731350568864","0.770399654349952","0.770399654349952","0.770399654349952","0.5826464948653088","0.5826464948653088","0.5826464948653088","0.4672299887372412","0.4672299887372412","0.4672299887372412","0.5791167026223717","0.5791167026223717","0.5791167026223717","0.5857299273437577","0.5857299273437577","0.5857299273437577","0.7735827051754404","0.7735827051754404","0.7735827051754404","0.7731534670322491","0.7731534670322491","0.7731534670322491","0.4670148340507789","0.4670148340507789","0.4670148340507789","0.5854567517255123","0.5854567517255123","0.5854567517255123","0.7687449895734692","0.7687449895734692","0.7687449895734692"
"246231","0.7688206617232712","0.7688206617232712","0.7688206617232712","0.5867701636323928","0.5867701636323928","0.5867701636323928","0.7698203236812267","0.7698203236812267","0.7698203236812267","0.5852909638789441","0.5852909638789441","0.5852909638789441","0.4675953683484179","0.4675953683484179","0.4675953683484179","0.5793154054447562","0.5793154054447562","0.5793154054447562","0.5848619965522585","0.5848619965522585","0.5848619965522585","0.7729453054297754","0.7729453054297754","0.7729453054297754","0.7741608021245291","0.7741608021245291","0.7741608021245291","0.4661608473002444","0.4661608473002444","0.4661608473002444","0.5813459256789372","0.5813459256789372","0.5813459256789372","0.7697914726961661","0.7697914726961661","0.7697914726961661"
"248490","0.7706313890246999","0.7706313890246999","0.7706313890246999","0.5880527626390833","0.5880527626390833","0.5880527626390833","0.7695602254911281","0.7695602254911281","0.7695602254911281","0.5837233455454974","0.5837233455454974","0.5837233455454974","0.470468520837505","0.470468520837505","0.470468520837505","0.5791374953118553","0.5791374953118553","0.5791374953118553","0.5844248926941163","0.5844248926941163","0.5844248926941163","0.7719986873980451","0.7719986873980451","0.7719986873980451","0.7739300965525023","0.7739300965525023","0.7739300965525023","0.4710836895571347","0.4710836895571347","0.4710836895571347","0.5820663938740788","0.5820663938740788","0.5820663938740788","0.7698550543935304","0.7698550543935304","0.7698550543935304"
"250749","0.7754979917205991","0.7754979917205991","0.7754979917205991","0.5878288756248525","0.5878288756248525","0.5878288756248525","0.771967362955567","0.771967362955567","0.771967362955567","0.5848814592317924","0.5848814592317924","0.5848814592317924","0.4680535537669828","0.4680535537669828","0.4680535537669828","0.5842550004729525","0.5842550004729525","0.5842550004729525","0.5836748573547105","0.5836748573547105","0.5836748573547105","0.7677295901674674","0.7677295901674674","0.7677295901674674","0.7723634712129095","0.7723634712129095","0.7723634712129095","0.4692638146759622","0.4692638146759622","0.4692638146759622","0.5804461107575147","0.5804461107575147","0.5804461107575147","0.7714601477132039","0.7714601477132039","0.7714601477132039"
"253008","0.7718173306114787","0.7718173306114787","0.7718173306114787","0.5879098617963086","0.5879098617963086","0.5879098617963086","0.7704595830335632","0.7704595830335632","0.7704595830335632","0.584528789941944","0.584528789941944","0.584528789941944","0.46562332468183537","0.46562332468183537","0.46562332468183537","0.5773577313642306","0.5773577313642306","0.5773577313642306","0.584087906689013","0.584087906689013","0.584087906689013","0.770371645905131","0.770371645905131","0.770371645905131","0.7727618536450834","0.7727618536450834","0.7727618536450834","0.4647178105775067","0.4647178105775067","0.4647178105775067","0.5828818885719542","0.5828818885719542","0.5828818885719542","0.7690023434896445","0.7690023434896445","0.7690023434896445"
"255267","0.7734481514991818","0.7734481514991818","0.7734481514991818","0.5845760383949499","0.5845760383949499","0.5845760383949499","0.7700645219333756","0.7700645219333756","0.7700645219333756","0.5838614980722079","0.5838614980722079","0.5838614980722079","0.4649117753769439","0.4649117753769439","0.4649117753769439","0.5802180652053872","0.5802180652053872","0.5802180652053872","0.5838047590052179","0.5838047590052179","0.5838047590052179","0.7703123671811329","0.7703123671811329","0.7703123671811329","0.773953802023957","0.773953802023957","0.773953802023957","0.4680524705009605","0.4680524705009605","0.4680524705009605","0.5844052013250888","0.5844052013250888","0.5844052013250888","0.7646489982532548","0.7646489982532548","0.7646489982532548"
"257526","0.7731795075437963","0.7731795075437963","0.7731795075437963","0.5901127614885321","0.5901127614885321","0.5901127614885321","0.7698638228301665","0.7698638228301665","0.7698638228301665","0.5837268962507929","0.5837268962507929","0.5837268962507929","0.46182884842263877","0.46182884842263877","0.46182884842263877","0.5828173620258927","0.5828173620258927","0.5828173620258927","0.5838228916748022","0.5838228916748022","0.5838228916748022","0.7698875523741995","0.7698875523741995","0.7698875523741995","0.772119742376037","0.772119742376037","0.772119742376037","0.4703177903886467","0.4703177903886467","0.4703177903886467","0.5833028698207977","0.5833028698207977","0.5833028698207977","0.764059400629896","0.764059400629896","0.764059400629896"
"259785","0.7733144704538855","0.7733144704538855","0.7733144704538855","0.5865303285350558","0.5865303285350558","0.5865303285350558","0.7702053344799853","0.7702053344799853","0.7702053344799853","0.5872739124234845","0.5872739124234845","0.5872739124234845","0.464376647980073","0.464376647980073","0.464376647980073","0.5818549042376586","0.5818549042376586","0.5818549042376586","0.5849377710105182","0.5849377710105182","0.5849377710105182","0.7712329808101834","0.7712329808101834","0.7712329808101834","0.7746210096396691","0.7746210096396691","0.7746210096396691","0.4720478625165706","0.4720478625165706","0.4720478625165706","0.5802979921833991","0.5802979921833991","0.5802979921833991","0.7677948328727328","0.7677948328727328","0.7677948328727328"
"262044","0.7712323789957265","0.7712323789957265","0.7712323789957265","0.5897271910023286","0.5897271910023286","0.5897271910023286","0.7641942732678167","0.7641942732678167","0.7641942732678167","0.5866502882107363","0.5866502882107363","0.5866502882107363","0.47097949742022327","0.47097949742022327","0.47097949742022327","0.584069725874272","0.584069725874272","0.584069725874272","0.5897694744860656","0.5897694744860656","0.5897694744860656","0.7698811310139451","0.7698811310139451","0.7698811310139451","0.7736392516618043","0.7736392516618043","0.7736392516618043","0.4589631584328163","0.4589631584328163","0.4589631584328163","0.5856826728726071","0.5856826728726071","0.5856826728726071","0.7667950926788979","0.7667950926788979","0.7667950926788979"
"264303","0.7726897328843921","0.7726897328843921","0.7726897328843921","0.5850945797853904","0.5850945797853904","0.5850945797853904","0.7714967320140348","0.7714967320140348","0.7714967320140348","0.586871250406707","0.586871250406707","0.586871250406707","0.47603887934107963","0.47603887934107963","0.47603887934107963","0.5821705980472792","0.5821705980472792","0.5821705980472792","0.5802571711087922","0.5802571711087922","0.5802571711087922","0.771176229706904","0.771176229706904","0.771176229706904","0.7737142136705475","0.7737142136705475","0.7737142136705475","0.4640854420007008","0.4640854420007008","0.4640854420007008","0.5815612308190135","0.5815612308190135","0.5815612308190135","0.7685979482472313","0.7685979482472313","0.7685979482472313"
